datetime,y,temp,rain,sun,wind,holiday,Anzac Day,Auckland Anniversary Day,Boxing Day,Christmas Day,Day after New Year's Day,Easter Monday,Good Friday,Labour Day,New Year's Day,Queen's Birthday,Waitangi Day,day_name,month_name,year,is_weekend,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,2013,2014,2015,2016,2017,2018
2014-02-13,1179.0,18.457142857142856,0.03571428571428571,0.4357142857142858,8.535714285714286,,0,0,0,0,0,0,0,0,0,0,0,Thursday,February,2014,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-14,1112.0,18.98571428571429,0.0,0.4,7.25,,0,0,0,0,0,0,0,0,0,0,0,Friday,February,2014,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-15,1578.0,19.55,0.0,0.85,4.928571428571429,,0,0,0,0,0,0,0,0,0,0,0,Saturday,February,2014,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-16,1456.0,20.85,0.0,0.9,3.7857142857142856,,0,0,0,0,0,0,0,0,0,0,0,Sunday,February,2014,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-17,1195.0,21.735714285714284,0.0,0.8357142857142857,5.492857142857141,,0,0,0,0,0,0,0,0,0,0,0,Monday,February,2014,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-18,1296.0,23.67142857142857,0.0,0.8357142857142857,5.5428571428571445,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,February,2014,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-19,1234.0,22.157142857142855,0.0071428571428571435,0.0071428571428571435,4.292857142857144,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,February,2014,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-20,1377.0,22.585714285714282,0.0,0.1142857142857143,3.171428571428572,,0,0,0,0,0,0,0,0,0,0,0,Thursday,February,2014,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-21,1231.0,23.192857142857147,0.0,0.8,4.7,,0,0,0,0,0,0,0,0,0,0,0,Friday,February,2014,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-22,1042.0,22.271428571428565,0.03571428571428571,0.09285714285714286,2.8428571428571425,,0,0,0,0,0,0,0,0,0,0,0,Saturday,February,2014,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-23,1304.0,19.7,0.0,0.5714285714285715,9.614285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,February,2014,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-24,1216.0,18.478571428571428,0.0,0.8285714285714285,4.464285714285714,,0,0,0,0,0,0,0,0,0,0,0,Monday,February,2014,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-25,1592.0,18.54285714285714,0.0,0.35,5.592857142857144,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,February,2014,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-26,1483.0,19.87857142857143,0.0,0.4071428571428572,2.6,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,February,2014,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-27,1515.0,20.97142857142857,0.0,0.6214285714285713,3.4714285714285715,,0,0,0,0,0,0,0,0,0,0,0,Thursday,February,2014,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-28,1179.0,19.62142857142857,0.0,0.7285714285714286,6.5,,0,0,0,0,0,0,0,0,0,0,0,Friday,February,2014,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-01,1209.0,17.428571428571427,0.0,0.5714285714285714,6.6571428571428575,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-02,1417.0,17.614285714285714,0.0,0.4142857142857143,4.771428571428571,,0,0,0,0,0,0,0,0,0,0,0,Sunday,March,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-03,942.0,16.942857142857143,0.0642857142857143,0.3714285714285713,8.3,,0,0,0,0,0,0,0,0,0,0,0,Monday,March,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-04,1041.0,16.42142857142857,0.042857142857142864,0.6571428571428573,8.307142857142857,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,March,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-05,1168.0,16.414285714285715,0.1785714285714286,0.5214285714285715,8.328571428571427,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,March,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-06,1430.0,17.371428571428574,0.0,0.8428571428571427,5.035714285714286,,0,0,0,0,0,0,0,0,0,0,0,Thursday,March,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-07,1313.0,18.214285714285715,0.0,0.8214285714285714,4.135714285714285,,0,0,0,0,0,0,0,0,0,0,0,Friday,March,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-08,1448.0,18.228571428571428,0.0,0.7857142857142857,4.378571428571428,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-09,754.0,19.42142857142857,0.0,0.4642857142857144,4.95,,0,0,0,0,0,0,0,0,0,0,0,Sunday,March,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-10,1261.0,19.8,0.0,0.4428571428571427,2.064285714285714,,0,0,0,0,0,0,0,0,0,0,0,Monday,March,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-11,1471.0,19.228571428571428,0.0,0.7071428571428572,3.1928571428571426,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,March,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-12,1406.0,19.75,0.0,0.2071428571428572,2.0571428571428565,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,March,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-13,1476.0,20.242857142857144,0.0,0.6785714285714286,2.8928571428571432,,0,0,0,0,0,0,0,0,0,0,0,Thursday,March,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-14,837.0,19.300000000000004,0.0,0.06428571428571428,3.1428571428571423,,0,0,0,0,0,0,0,0,0,0,0,Friday,March,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-15,921.0,20.31428571428572,1.1857142857142855,0.042857142857142864,7.192857142857143,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-16,1032.0,20.585714285714285,0.028571428571428574,0.1,7.585714285714286,,0,0,0,0,0,0,0,0,0,0,0,Sunday,March,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-17,1229.0,20.35,0.0,0.8142857142857143,5.221428571428572,,0,0,0,0,0,0,0,0,0,0,0,Monday,March,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-18,1567.0,20.964285714285715,0.014285714285714287,0.5857142857142856,3.1928571428571426,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,March,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-19,1342.0,19.800000000000004,0.0,0.7142857142857143,4.628571428571427,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,March,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-20,1402.0,18.064285714285713,0.0,0.6357142857142858,4.95,,0,0,0,0,0,0,0,0,0,0,0,Thursday,March,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-21,1198.0,20.321428571428573,0.0,0.3571428571428571,2.7428571428571438,,0,0,0,0,0,0,0,0,0,0,0,Friday,March,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-22,1321.0,18.792857142857144,0.0,0.7928571428571429,2.8714285714285714,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-23,1211.0,19.53571428571428,0.0,0.5071428571428571,2.8285714285714287,,0,0,0,0,0,0,0,0,0,0,0,Sunday,March,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-24,1169.0,19.4,0.028571428571428574,0.5214285714285715,2.407142857142857,,0,0,0,0,0,0,0,0,0,0,0,Monday,March,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-25,1197.0,18.51428571428571,0.05714285714285715,0.6071428571428571,6.914285714285714,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,March,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-26,1272.0,17.442857142857143,0.0,0.6071428571428571,8.935714285714285,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,March,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-27,1272.0,18.407142857142862,0.0,0.5857142857142856,7.5357142857142865,,0,0,0,0,0,0,0,0,0,0,0,Thursday,March,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-28,1314.0,18.1,0.0,0.6857142857142857,3.3142857142857145,,0,0,0,0,0,0,0,0,0,0,0,Friday,March,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-29,1393.0,18.314285714285713,0.0,0.5428571428571429,2.9857142857142853,,0,0,0,0,0,0,0,0,0,0,0,Saturday,March,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-30,1471.0,17.678571428571427,0.0,0.6142857142857142,2.521428571428572,,0,0,0,0,0,0,0,0,0,0,0,Sunday,March,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-03-31,1219.0,19.164285714285715,0.0,0.7571428571428571,2.9357142857142855,,0,0,0,0,0,0,0,0,0,0,0,Monday,March,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2014-04-01,1646.0,17.535714285714285,0.0071428571428571435,0.6428571428571429,2.6142857142857143,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,April,2014,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-02,1425.0,19.55714285714285,0.0,0.3,1.85,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,April,2014,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-03,1281.0,18.035714285714285,0.0,0.25,2.1642857142857146,,0,0,0,0,0,0,0,0,0,0,0,Thursday,April,2014,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-04,1276.0,18.164285714285715,0.0,0.7785714285714286,3.542857142857143,,0,0,0,0,0,0,0,0,0,0,0,Friday,April,2014,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-05,1767.0,18.642857142857142,0.0,0.7285714285714286,5.757142857142857,,0,0,0,0,0,0,0,0,0,0,0,Saturday,April,2014,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-06,1056.0,19.2,0.0,0.7785714285714286,6.2142857142857135,,0,0,0,0,0,0,0,0,0,0,0,Sunday,April,2014,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-07,1233.0,19.564285714285713,0.0,0.7214285714285714,6.7785714285714285,,0,0,0,0,0,0,0,0,0,0,0,Monday,April,2014,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-08,1435.0,20.06428571428572,0.0,0.32142857142857145,3.707142857142857,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,April,2014,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-09,1002.0,20.914285714285715,0.0,0.3642857142857143,2.3142857142857145,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,April,2014,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-10,1284.0,19.95,0.0,0.17857142857142858,2.9857142857142858,,0,0,0,0,0,0,0,0,0,0,0,Thursday,April,2014,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-11,1093.0,18.9,0.22142857142857145,0.29999999999999993,3.1071428571428568,,0,0,0,0,0,0,0,0,0,0,0,Friday,April,2014,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-12,1335.0,18.857142857142858,0.0,0.7428571428571429,5.8357142857142845,,0,0,0,0,0,0,0,0,0,0,0,Saturday,April,2014,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-13,1489.0,17.857142857142858,0.0,0.5571428571428572,3.0785714285714287,,0,0,0,0,0,0,0,0,0,0,0,Sunday,April,2014,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-14,836.0,19.478571428571428,0.0,0.2857142857142857,5.421428571428572,,0,0,0,0,0,0,0,0,0,0,0,Monday,April,2014,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-15,858.0,19.714285714285708,0.0,0.19285714285714287,7.4,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,April,2014,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-16,907.0,19.85,0.0,0.1,7.3,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,April,2014,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-17,320.0,20.02857142857143,1.764285714285714,0.2714285714285714,10.0,,0,0,0,0,0,0,0,0,0,0,0,Thursday,April,2014,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-18,1027.0,20.814285714285713,0.0,0.55,6.242857142857143,Good Friday,0,0,0,0,0,0,1,0,0,0,0,Friday,April,2014,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-19,834.0,19.178571428571427,0.0071428571428571435,0.31428571428571433,4.6714285714285735,,0,0,0,0,0,0,0,0,0,0,0,Saturday,April,2014,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-20,699.0,16.342857142857145,0.9928571428571428,0.24285714285714285,3.464285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,April,2014,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-21,749.0,16.9,0.021428571428571432,0.45,7.928571428571429,Easter Monday,0,0,0,0,0,1,0,0,0,0,0,Monday,April,2014,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-22,933.0,17.22142857142857,0.0,0.5785714285714285,6.735714285714287,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,April,2014,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-23,1047.0,15.77142857142857,0.0,0.5928571428571429,3.2,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,April,2014,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-24,973.0,16.292857142857144,0.0,0.2,2.7142857142857144,,0,0,0,0,0,0,0,0,0,0,0,Thursday,April,2014,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-25,1172.0,18.0,0.0642857142857143,0.4857142857142857,4.228571428571429,Anzac Day,1,0,0,0,0,0,0,0,0,0,0,Friday,April,2014,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-26,1136.0,16.86428571428571,0.0,0.5285714285714286,3.6857142857142855,,0,0,0,0,0,0,0,0,0,0,0,Saturday,April,2014,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-27,1162.0,15.442857142857141,0.0,0.5357142857142857,2.55,,0,0,0,0,0,0,0,0,0,0,0,Sunday,April,2014,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-28,673.0,15.357142857142856,0.014285714285714287,0.4571428571428571,7.757142857142857,,0,0,0,0,0,0,0,0,0,0,0,Monday,April,2014,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-29,738.0,15.364285714285714,0.1642857142857143,0.3428571428571429,6.492857142857145,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,April,2014,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-30,1278.0,14.442857142857143,0.0,0.4071428571428571,2.2142857142857144,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,April,2014,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-01,1216.0,14.514285714285714,0.0071428571428571435,0.7214285714285715,2.6,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-02,1032.0,14.135714285714286,0.0071428571428571435,0.3642857142857143,1.1571428571428573,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-03,1370.0,15.392857142857142,0.0071428571428571435,0.3857142857142857,1.9,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-04,1456.0,16.45714285714286,0.0,0.65,2.7285714285714286,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-05,647.0,18.357142857142858,0.1785714285714286,0.0,5.971428571428571,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-06,993.0,18.4,0.014285714285714287,0.5785714285714285,3.1000000000000005,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-07,1091.0,17.16428571428571,0.0,0.37857142857142856,3.678571428571429,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-08,952.0,17.22142857142857,0.03571428571428571,0.3357142857142857,2.128571428571429,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-09,970.0,15.485714285714286,0.0071428571428571435,0.3857142857142857,3.2,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-10,996.0,14.228571428571426,0.0,0.65,3.2642857142857147,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-11,1419.0,14.057142857142859,0.0,0.5428571428571428,1.4428571428571428,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-12,1057.0,14.971428571428573,0.0,0.3071428571428571,1.95,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-13,1361.0,14.985714285714286,0.0,0.4857142857142857,2.3428571428571425,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-14,720.0,13.014285714285714,0.35714285714285715,0.27142857142857146,3.4714285714285715,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-15,979.0,14.4,0.06428571428571428,0.4928571428571429,5.957142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-16,1002.0,12.242857142857142,0.0,0.6857142857142857,3.3071428571428565,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-17,1168.0,13.15,0.0,0.14285714285714285,3.971428571428572,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-18,1267.0,13.857142857142858,0.0,0.45,1.6214285714285712,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-19,1037.0,15.178571428571427,0.0,0.5571428571428572,3.7,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-20,1458.0,14.521428571428574,0.0,0.5642857142857143,3.0285714285714285,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-21,885.0,15.585714285714285,0.014285714285714287,0.31428571428571433,4.092857142857143,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-22,1032.0,14.671428571428573,0.0,0.45,6.3500000000000005,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-23,791.0,15.5,0.0,0.2357142857142857,6.571428571428571,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-24,702.0,17.82857142857143,0.021428571428571432,0.18571428571428567,8.207142857142857,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-25,885.0,16.1,0.07142857142857142,0.3,4.171428571428572,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-26,703.0,13.15,0.03571428571428571,0.2642857142857143,9.25,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2014,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-27,1180.0,8.435714285714287,0.0,0.6857142857142857,1.7642857142857142,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2014,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-28,1163.0,8.3,0.0,0.6857142857142857,1.0642857142857145,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2014,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-29,944.0,13.085714285714285,0.05714285714285715,0.15,3.0785714285714287,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2014,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-30,751.0,14.757142857142856,0.05,0.17142857142857146,3.678571428571429,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2014,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-05-31,1324.0,12.492857142857144,0.0,0.6642857142857143,2.3857142857142857,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2014,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2014-06-01,1185.0,11.035714285714288,0.0071428571428571435,0.4642857142857143,1.9142857142857144,,0,0,0,0,0,0,0,0,0,0,0,Sunday,June,2014,True,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
